名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·华贸城 3室1厅 东/南/北,朝阳,北苑,华贸城,108.00㎡,东 南 北,3室1厅1卫
整租·莱圳家园 3室1厅 南/北,海淀,清河,莱圳家园,112.87㎡,南 北,3室1厅2卫
整租·金隅凤麟洲 3室2厅 南/西/北,朝阳,朝青,金隅凤麟洲,115.34㎡,南 西 北,3室2厅2卫
整租·首开知语城 3室2厅 东南,朝阳,望京,首开知语城,103.00㎡,东南,3室2厅1卫
整租·永定华庭 3室1厅 南/北,海淀,五棵松,永定华庭,104.00㎡,南 北,3室1厅2卫
整租·龙湖花盛香醍 3室2厅 南/北,通州,九棵树(家乐福),龙湖花盛香醍,120.00㎡,南 北,3室2厅2卫
整租·五棵松26号院 3室2厅 南/北,海淀,四季青,五棵松26号院,116.00㎡,南 北,3室2厅1卫
整租·利泽西园 3室1厅 南/北,朝阳,望京,利泽西园,106.00㎡,南 北,3室1厅1卫
整租·清泽园 3室2厅 南/北,海淀,海淀北部新区,清泽园,120.00㎡,南 北,3室2厅2卫
整租·金隅凤麟洲 3室2厅 错层 东/南/北,朝阳,朝青,金隅凤麟洲,116.23㎡,东 南 北,3室2厅2卫
整租·定福庄北里1号院  3室1厅 南,朝阳,定福庄,定福庄北里1号院 ,101.00㎡,南,3室1厅1卫
整租·京投银泰万科西华府 3室1厅 南/北,丰台,科技园区,京投银泰万科西华府,113.00㎡,南 北,3室1厅2卫
整租·北京城建海梓府 3室1厅 南/北,大兴,亦庄开发区其它,北京城建海梓府,100.07㎡,南 北,3室1厅1卫
整租·望京西园一区 3室2厅 复式 南/北,朝阳,望京,望京西园一区,115.98㎡,南 北,3室2厅2卫
整租·莲花池东路甲5号院 3室1厅 北,西城,木樨地,莲花池东路甲5号院,109.00㎡,北,3室1厅1卫
整租·中国铁建国际城 3室2厅 南/北,朝阳,北苑,中国铁建国际城,118.00㎡,南 北,3室2厅2卫
整租·车公庄西路20号院 3室2厅 南/西,海淀,甘家口,车公庄西路20号院,117.17㎡,南 西,3室2厅2卫
整租·华腾园 3室1厅 西南/北,朝阳,双井,华腾园,109.50㎡,西南 北,3室1厅1卫
整租·地质附中 3室1厅 南/北,海淀,五道口,地质附中,100.90㎡,南 北,3室1厅1卫
整租·京投银泰万科西华府 3室1厅 南/北,丰台,科技园区,京投银泰万科西华府,114.00㎡,南 北,3室1厅2卫
整租·住总正华新国展满庭芳 3室1厅 南/北,顺义,中央别墅区,住总正华新国展满庭芳,102.69㎡,南 北,3室1厅1卫
整租·晓月苑五里 3室2厅 南,丰台,卢沟桥,晓月苑五里,120.00㎡,南,3室2厅2卫
整租·三山新新家园 3室1厅 南/北,顺义,后沙峪,三山新新家园,112.00㎡,南 北,3室1厅1卫
整租·DBC加州小镇 3室2厅 南/北,通州,临河里,DBC加州小镇,119.42㎡,南 北,3室2厅2卫
整租·长阳半岛怡和南路8号院 3室1厅 南/北,房山,长阳,长阳半岛怡和南路8号院,102.41㎡,南 北,3室1厅1卫
整租·富力尚悦居A区 3室2厅 南/北,通州,通州其它,富力尚悦居A区,117.00㎡,南 北,3室2厅1卫
整租·长阳国际城三区 3室1厅 南/北,房山,长阳,长阳国际城三区,119.00㎡,南 北,3室1厅2卫
整租·建邦华庭西区 3室2厅 南/北,房山,长阳,建邦华庭西区,109.00㎡,南 北,3室2厅1卫
整租·幸福西区 3室1厅 东南,顺义,顺义城,幸福西区,118.00㎡,东南,3室1厅1卫
整租·建邦华庭东区 3室1厅 南/北,房山,长阳,建邦华庭东区,109.65㎡,南 北,3室1厅1卫
整租·长阳半岛怡和南路10号院 3室1厅 南/北,房山,长阳,长阳半岛怡和南路10号院,109.00㎡,南 北,3室1厅1卫
整租·首开熙悦山澜庭 3室1厅 南/西/北,房山,长阳,首开熙悦山澜庭,100.00㎡,南 西 北,3室1厅1卫
整租·翠屏南里 3室1厅 南/北,通州,九棵树(家乐福),翠屏南里,100.00㎡,南 北,3室1厅1卫
整租·鲁能7号院水岸公馆 3室2厅 南/北,顺义,马坡,鲁能7号院水岸公馆,119.51㎡,南 北,3室2厅2卫
整租·新月家园 3室1厅 东/南/西/北,丰台,卢沟桥,新月家园,115.00㎡,东 南 西 北,3室1厅1卫
整租·金科廊桥水岸 3室1厅 南/北,昌平,南邵,金科廊桥水岸,100.92㎡,南 北,3室1厅1卫
整租·鲁能7号院溪园 3室2厅 南/北,顺义,马坡,鲁能7号院溪园,119.59㎡,南 北,3室2厅2卫
整租·裕祥花园 3室1厅 南/北,顺义,后沙峪,裕祥花园,100.00㎡,南 北,3室1厅1卫
整租·五福家园 3室1厅 南/北,昌平,沙河,五福家园,119.93㎡,南 北,3室1厅1卫
整租·顶秀美泉小镇C区 3室2厅 南/北,怀柔,怀柔,顶秀美泉小镇C区,117.00㎡,南 北,3室2厅2卫
整租·首开香溪郡 3室1厅 南/北,通州,通州其它,首开香溪郡,101.22㎡,南 北,3室1厅1卫
整租·合生滨江帝景一期 3室1厅 南/北,通州,玉桥,合生滨江帝景一期,112.18㎡,南 北,3室1厅1卫
整租·翠屏南里 3室1厅 南/北,通州,九棵树(家乐福),翠屏南里,106.00㎡,南 北,3室1厅1卫
整租·珠江国际城八区 3室1厅 南/北,通州,潞苑,珠江国际城八区,116.46㎡,南 北,3室1厅2卫
整租·泰禾中央广场 4房间 南/北,大兴,黄村火车站,泰禾中央广场,108.00㎡,南 北,4房间2卫
整租·金域缇香 3室2厅 南/北,房山,长阳,金域缇香,103.00㎡,南 北,3室2厅1卫
整租·青荷里宸欣园 3室2厅 南/北,朝阳,豆各庄,青荷里宸欣园,105.30㎡,南 北,3室2厅1卫
整租·贵园南里乙区 3室2厅 南/北,亦庄开发区,亦庄,贵园南里乙区,102.23㎡,南 北,3室2厅1卫
整租·丽园B区 3室1厅 南/北,大兴,枣园,丽园B区,111.36㎡,南 北,3室1厅1卫
整租·云趣园一区 3室1厅 南/北,昌平,回龙观,云趣园一区,106.00㎡,南 北,3室1厅1卫
整租·空港新苑一区4号院 3室1厅 南/北,大兴,大兴机场空港,空港新苑一区4号院,111.00㎡,南 北,3室1厅1卫
整租·山水汇豪苑A区 3室1厅 南/北,房山,窦店,山水汇豪苑A区,106.30㎡,南 北,3室1厅1卫
整租·万利花园 3室2厅 南/北,密云,密云镇,万利花园,100.00㎡,南 北,3室2厅2卫
整租·太扬家园 3室2厅 南/北,密云,鼓楼街道,太扬家园,112.57㎡,南 北,3室2厅2卫
整租·空港茗苑1号院 3室1厅 南/北,大兴,大兴机场空港,空港茗苑1号院,113.59㎡,南 北,3室1厅1卫
整租·榆垡新城嘉园D区 3室1厅 南,大兴,大兴机场空港,榆垡新城嘉园D区,109.05㎡,南,3室1厅1卫
整租·田家园小区 3室2厅 南/北,房山,窦店,田家园小区,113.71㎡,南 北,3室2厅1卫
整租·田家园小区 3室1厅 南/北,房山,窦店,田家园小区,114.27㎡,南 北,3室1厅1卫
整租·华城家园 3室2厅 南/北,房山,窦店,华城家园,113.99㎡,南 北,3室2厅2卫
整租·沿湖小区 3室2厅 南/北,密云,鼓楼街道,沿湖小区,112.70㎡,南 北,3室2厅2卫
整租·怀北庄村民安置房 3室1厅 南/北,怀柔,怀柔,怀北庄村民安置房,109.00㎡,南 北,3室1厅2卫
整租·花园小区 3室2厅 南/北,密云,鼓楼街道,花园小区,109.39㎡,南 北,3室2厅2卫
整租·果园西里 3室2厅 南/北,密云,果园街道,果园西里,100.08㎡,南 北,3室2厅1卫
整租·空港新苑五区15号院 3室1厅 南/北,大兴,大兴机场空港,空港新苑五区15号院,112.38㎡,南 北,3室1厅1卫
整租·花园小区 3室2厅 南/北,密云,鼓楼街道,花园小区,107.40㎡,南 北,3室2厅1卫
整租·宾阳西里北区 3室2厅 南/北,密云,鼓楼街道,宾阳西里北区,104.58㎡,南 北,3室2厅2卫
整租·花园小区 3室2厅 南/北,密云,鼓楼街道,花园小区,112.50㎡,南 北,3室2厅2卫
整租·久润花园西区 3室2厅 南/北,密云,鼓楼街道,久润花园西区,104.92㎡,南 北,3室2厅2卫
整租·花园小区 3室2厅 南/北,密云,鼓楼街道,花园小区,109.56㎡,南 北,3室2厅2卫
整租·花园小区 3室2厅 南/北,密云,鼓楼街道,花园小区,110.83㎡,南 北,3室2厅2卫
整租·长安小区 3室2厅 西南/北,密云,鼓楼街道,长安小区,108.50㎡,西南 北,3室2厅2卫
整租·久润花园东区 3室2厅 南/北,密云,鼓楼街道,久润花园东区,103.17㎡,南 北,3室2厅2卫
整租·行宫南区 3室2厅 南/北,密云,鼓楼街道,行宫南区,102.89㎡,南 北,3室2厅2卫
整租·嘉玺园 3室1厅 南/北,密云,鼓楼街道,嘉玺园,100.00㎡,南 北,3室1厅1卫
整租·燕化星城建德三里 3室2厅 复式 南/北,房山,阎村,燕化星城建德三里,104.64㎡,南 北,3室2厅2卫
整租·幸福东园2号院 3室1厅 南/北,怀柔,怀柔,幸福东园2号院,105.92㎡,南 北,3室1厅1卫
整租·福月家园 3室2厅 南/北,密云,穆家峪镇,福月家园,110.00㎡,南 北,3室2厅2卫
整租·花园小区 3室1厅 南/北,密云,鼓楼街道,花园小区,103.41㎡,南 北,3室1厅1卫
整租·密西花园三期 3室2厅 南/北,密云,果园街道,密西花园三期,115.15㎡,南 北,3室2厅2卫
整租·花园小区 3室2厅 南/北,密云,鼓楼街道,花园小区,103.45㎡,南 北,3室2厅2卫
整租·万福家园 3室1厅 南/北,通州,北关,万福家园,101.00㎡,南 北,3室1厅1卫
整租·车站中里 3室1厅 南/北,大兴,黄村火车站,车站中里,106.00㎡,南 北,3室1厅1卫
整租·芳源里 3室1厅 南/北,大兴,旧宫,芳源里,119.57㎡,南 北,3室1厅1卫
整租·首开香溪郡 3室1厅 南/北,通州,通州其它,首开香溪郡,102.93㎡,南 北,3室1厅1卫
整租·仁和花园一区 3室1厅 南,顺义,顺义城,仁和花园一区,112.00㎡,南,3室1厅1卫
整租·富力尚悦居C区 3室1厅 南/北,通州,通州其它,富力尚悦居C区,111.54㎡,南 北,3室1厅1卫
整租·承泽苑 3室1厅 南/北,门头沟,滨河西区,承泽苑,112.00㎡,南 北,3室1厅1卫
整租·玉璟园 3室1厅 南/北,大兴,瀛海,玉璟园,116.00㎡,南 北,3室1厅2卫
整租·马坡花园一区 3室1厅 南/北,顺义,马坡,马坡花园一区,110.27㎡,南 北,3室1厅1卫
整租·清岚花园回民营二区 3室1厅 南/北,顺义,后沙峪,清岚花园回民营二区,103.00㎡,南 北,3室1厅1卫
整租·阿尔法社区 3室1厅 南/北,通州,九棵树(家乐福),阿尔法社区,106.00㎡,南 北,3室1厅2卫
整租·西上园三区 3室2厅 南/北,通州,武夷花园,西上园三区,102.62㎡,南 北,3室2厅1卫
整租·西辛南区 3室1厅 南/北,顺义,顺义城,西辛南区,100.87㎡,南 北,3室1厅1卫
整租·北小园 3室1厅 南/北,通州,万达,北小园,117.40㎡,南 北,3室1厅1卫
整租·锦悦嘉苑 3室2厅 南/北,顺义,顺义其它,锦悦嘉苑,105.00㎡,南 北,3室2厅1卫
整租·龙湖香醍漫步四区南区 3室1厅 南/北,顺义,马坡,龙湖香醍漫步四区南区,118.00㎡,南 北,3室1厅2卫
整租·宏盛东区 3室1厅 南/北,大兴,西红门,宏盛东区,107.58㎡,南 北,3室1厅1卫
整租·首开香溪郡 3室2厅 南/北,通州,通州其它,首开香溪郡,105.00㎡,南 北,3室2厅1卫
整租·天资华府 3室2厅 南/北,房山,长阳,天资华府,115.76㎡,南 北,3室2厅2卫
整租·一世情园 3室1厅 南/北,通州,马驹桥,一世情园,109.00㎡,南 北,3室1厅2卫
整租·北环里小区 3室1厅 南/北,昌平,鼓楼大街,北环里小区,103.20㎡,南 北,3室1厅1卫
整租·月华大街26号院 3室2厅 南/北,房山,良乡,月华大街26号院,120.00㎡,南 北,3室2厅2卫
整租·港馨家园西区 3室1厅 南/北,顺义,顺义城,港馨家园西区,108.00㎡,南 北,3室1厅1卫
整租·房地远洋悦山水 3室1厅 南,通州,北关,房地远洋悦山水,105.15㎡,南,3室1厅1卫
整租·新华西街 3室2厅 南/北,通州,万达,新华西街,112.00㎡,南 北,3室2厅1卫
整租·天竺新村 3室2厅 南/北,顺义,首都机场,天竺新村,105.00㎡,南 北,3室2厅1卫
整租·迎宾中路甲27号 3室1厅 东,怀柔,怀柔,迎宾中路甲27号,118.30㎡,东,3室1厅1卫
整租·首座御园一区二期 3室1厅 南/北,大兴,枣园,首座御园一区二期,116.63㎡,南 北,3室1厅2卫
整租·加州水郡三期 3室2厅 南/西南/北,房山,长阳,加州水郡三期,115.62㎡,南 西南 北,3室2厅2卫
整租·西山湖文苑 3室1厅 南/北,丰台,,西山湖文苑,100.87㎡,南 北,3室1厅1卫
整租·通州万国城MOMA 3室2厅 南,通州,乔庄,通州万国城MOMA,112.23㎡,南,3室2厅2卫
整租·广华新城 3室1厅 南,朝阳,百子湾,广华新城,120.00㎡,南,3室1厅1卫
整租·新风街1号院 3室2厅 东南,西城,马甸,新风街1号院,111.51㎡,东南,3室2厅2卫
独栋·德彩创意公寓 北运河西誉舍店 行政礼宾舒适套房 3室1厅,,,,102.00-112.00㎡,,3室1厅1卫
整租·慧忠北里第一社区 3室1厅 西南,朝阳,亚运村,慧忠北里第一社区,104.56㎡,西南,3室1厅1卫
整租·民族大学南路19号院 3室1厅 南,海淀,魏公村,民族大学南路19号院,107.70㎡,南,3室1厅1卫
整租·首开华润城 3室2厅 南/北,丰台,科技园区,首开华润城,111.63㎡,南 北,3室2厅2卫
整租·安外西河沿路1号院 3室1厅 南,东城,安定门,安外西河沿路1号院,104.98㎡,南,3室1厅1卫
整租·京投发展公园悦府一区 3室1厅 南/北,昌平,回龙观,京投发展公园悦府一区,113.00㎡,南 北,3室1厅2卫
整租·小关北里43号院 3室1厅 南,朝阳,惠新西街,小关北里43号院,112.86㎡,南,3室1厅1卫
整租·石门新居36号院 3室1厅 南,朝阳,百子湾,石门新居36号院,118.00㎡,南,3室1厅2卫
整租·泰禾金府大院 3室1厅 南,丰台,新宫,泰禾金府大院,112.00㎡,南,3室1厅1卫
整租·首开璞瑅 3室2厅 东南,丰台,方庄,首开璞瑅,115.18㎡,东南,3室2厅2卫
整租·小关北里43号院 3室1厅 南,朝阳,惠新西街,小关北里43号院,111.94㎡,南,3室1厅1卫
整租·晨光家园A区 3室1厅 西/北,朝阳,石佛营,晨光家园A区,100.00㎡,西 北,3室1厅1卫
整租·林奥嘉园 3室2厅 南,朝阳,奥林匹克公园,林奥嘉园,118.63㎡,南,3室2厅2卫
整租·望坛新苑 3室1厅 东/西,东城,永定门,望坛新苑,103.00㎡,东 西,3室1厅1卫
整租·望京新城 3室1厅 西,朝阳,望京,望京新城,119.00㎡,西,3室1厅1卫
整租·西局玉园 3室1厅 南/北,丰台,七里庄,西局玉园,115.00㎡,南 北,3室1厅1卫
整租·铁医路1号院 3室1厅 东南,海淀,军博,铁医路1号院,101.00㎡,东南,3室1厅1卫
整租·安华西里社区 3室1厅 西南/北,朝阳,安贞,安华西里社区,108.52㎡,西南 北,3室1厅1卫
整租·首创远洋·禧瑞春秋 3室1厅 南,朝阳,中央别墅区,首创远洋·禧瑞春秋,114.47㎡,南,3室1厅1卫
整租·卡布其诺 3室2厅 南/北,朝阳,酒仙桥,卡布其诺,103.00㎡,南 北,3室2厅2卫
整租·双紫小区 3室1厅 西,海淀,紫竹桥,双紫小区,113.00㎡,西,3室1厅1卫
整租·天合家园 3室1厅 南/北,海淀,田村,天合家园,104.00㎡,南 北,3室1厅1卫
整租·南珠苑 3室1厅 南,丰台,草桥,南珠苑,104.20㎡,南,3室1厅1卫
整租·五道口嘉园 3室1厅 东,海淀,五道口,五道口嘉园,119.50㎡,东,3室1厅2卫
整租·石佛营西里小区 3室1厅 东,朝阳,石佛营,石佛营西里小区,120.00㎡,东,3室1厅1卫
整租·恒昌花园 3室2厅 北,西城,广安门,恒昌花园,113.47㎡,北,3室2厅1卫
整租·望馨花园 3室2厅 东南/北,朝阳,望京,望馨花园,116.99㎡,东南 北,3室2厅1卫
整租·和谐家园一区 3室2厅 南/北,昌平,回龙观,和谐家园一区,117.69㎡,南 北,3室2厅1卫
整租·合景寰汇公馆 3室1厅 南,通州,武夷花园,合景寰汇公馆,111.00㎡,南,3室1厅2卫
整租·保利茉莉公馆 3室2厅 南/北,大兴,高米店,保利茉莉公馆,113.99㎡,南 北,3室2厅2卫
整租·康营家园二十五区 3室1厅 南,朝阳,中央别墅区,康营家园二十五区,108.00㎡,南,3室1厅2卫
整租·北京人家 3室1厅 南/北,昌平,回龙观,北京人家,110.89㎡,南 北,3室1厅1卫
整租·龙锦苑东三区 3室1厅 南/北,昌平,霍营,龙锦苑东三区,118.75㎡,南 北,3室1厅1卫
整租·顺欣嘉园 3室1厅 东/南/北,丰台,刘家窑,顺欣嘉园,119.79㎡,东 南 北,3室1厅2卫
整租·恒大未来城 3室1厅 LOFT 南,大兴,义和庄,恒大未来城,117.03㎡,南,3室1厅3卫
整租·长安新城 3室1厅 东/南/北,丰台,青塔,长安新城,112.13㎡,东 南 北,3室1厅1卫
整租·恒大未来城 3室1厅 LOFT 南,大兴,义和庄,恒大未来城,117.03㎡,南,3室1厅3卫
整租·福海棠·华府 3室1厅 南/北,丰台,马家堡,福海棠·华府,101.00㎡,南 北,3室1厅1卫
整租·泰禾中央广场 3室2厅 LOFT 东南/南,大兴,黄村火车站,泰禾中央广场,118.34㎡,东南 南,3室2厅2卫
整租·定福家园3号院 3室1厅 南/北,朝阳,定福庄,定福家园3号院,112.98㎡,南 北,3室1厅1卫
整租·恒大未来城 3室1厅 LOFT 南,大兴,义和庄,恒大未来城,117.18㎡,南,3室1厅3卫
整租·丰体时代花园 3室1厅 西/北,丰台,岳各庄,丰体时代花园,116.08㎡,西 北,3室1厅1卫
整租·海棠公社 3室2厅 南/北,朝阳,豆各庄,海棠公社,115.00㎡,南 北,3室2厅1卫
整租·京汉旭城 3室1厅 南/北,石景山,鲁谷,京汉旭城,108.27㎡,南 北,3室1厅1卫
整租·通州富力中心A 3室1厅 南,通州,武夷花园,通州富力中心A,114.78㎡,南,3室1厅2卫
整租·云趣园二区 3室1厅 南/北,昌平,回龙观,云趣园二区,112.00㎡,南 北,3室1厅1卫
整租·西山枫林四期 3室1厅 南/北,石景山,苹果园,西山枫林四期,118.00㎡,南 北,3室1厅1卫
整租·定福庄西街 3室1厅 南/北,朝阳,定福庄,定福庄西街,119.00㎡,南 北,3室1厅1卫
整租·环博路2号院 3室2厅 南,朝阳,朝阳其它,环博路2号院,100.00㎡,南,3室2厅1卫
整租·京通苑 3室1厅 西北,朝阳,管庄,京通苑,105.70㎡,西北,3室1厅1卫
整租·环博路2号院 3室1厅 南,朝阳,朝阳其它,环博路2号院,100.00㎡,南,3室1厅1卫
整租·丽泽雅园 3室1厅 西南/北,丰台,马连道,丽泽雅园,105.60㎡,西南 北,3室1厅1卫
整租·康营家园三十二区 3室1厅 南/北,朝阳,中央别墅区,康营家园三十二区,108.00㎡,南 北,3室1厅2卫
整租·三间房南里4号院 3室1厅 南/北,朝阳,定福庄,三间房南里4号院,108.71㎡,南 北,3室1厅1卫
整租·建材城东一里 3室1厅 南/北,海淀,西三旗,建材城东一里,100.01㎡,南 北,3室1厅1卫
整租·万恒家园 3室2厅 南/北,丰台,青塔,万恒家园,115.00㎡,南 北,3室2厅2卫
整租·中海城圣朝菲 3室1厅 东/西,朝阳,成寿寺,中海城圣朝菲,101.00㎡,东 西,3室1厅1卫
整租·檀城西区 3室2厅 南/北,密云,鼓楼街道,檀城西区,111.96㎡,南 北,3室2厅1卫
整租·优品园 3室1厅 南/北,怀柔,怀柔,优品园,110.00㎡,南 北,3室1厅1卫
整租·四海公寓 3室1厅 南/北,通州,潞苑,四海公寓,105.45㎡,南 北,3室1厅1卫
整租·燕化星城北里 3室1厅 东南/西南,房山,阎村,燕化星城北里,107.12㎡,东南 西南,3室1厅1卫
整租·优品园 3室1厅 南/北,怀柔,怀柔,优品园,111.14㎡,南 北,3室1厅1卫
整租·北京城建琨廷北区 3室1厅 南/北,房山,窦店,北京城建琨廷北区,102.10㎡,南 北,3室1厅1卫
