名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·广义街10号院 1室1厅 南/北,西城,长椿街,广义街10号院,50.63,南 北,1室1厅1卫,6200
整租·信恒大厦 2室1厅 南,西城,牛街,信恒大厦,97.00,南,2室1厅1卫,10000
整租·宣武门外西里 2室1厅 南/北,西城,宣武门,宣武门外西里,60.95,南 北,2室1厅1卫,9200
整租·吴家村路10号院 2室1厅 南/北,海淀,六里桥,吴家村路10号院,60.00,南 北,2室1厅1卫,5800
整租·建欣苑四里 2室1厅 南/北,丰台,大红门,建欣苑四里,66.50,南 北,2室1厅1卫,5200
整租·福海棠·华府 1室1厅 南,丰台,马家堡,福海棠·华府,56.78,南,1室1厅1卫,5200
整租·南曦大厦 1室1厅 北,丰台,木樨园,南曦大厦,48.82,北,1室1厅1卫,6000
整租·远中悦麒 1室0厅 东,丰台,木樨园,远中悦麒,60.00,东,1室0厅1卫,4700
整租·南三环中路61号院 2室1厅 南/北,丰台,木樨园,南三环中路61号院,52.41,南 北,2室1厅1卫,4600
整租·万年花城新回迁 2室1厅 南,丰台,玉泉营,万年花城新回迁,74.85,南,2室1厅1卫,6200
整租·玉泉路15号院 2室1厅 南,石景山,玉泉路,玉泉路15号院,55.00,南,2室1厅1卫,5450
整租·古城副食楼 2室1厅 南/北,石景山,古城,古城副食楼,57.00,南 北,2室1厅1卫,4100
整租·永乐东区 1室1厅 南,石景山,鲁谷,永乐东区,47.00,南,1室1厅1卫,4200
整租·黄南苑 2室1厅 西/北,石景山,杨庄,黄南苑,87.80,西 北,2室1厅1卫,5300
整租·长桥园公寓 2室1厅 南/北,通州,通州北苑,长桥园公寓,115.48,南 北,2室1厅1卫,3500
整租·苏荷时代 1室0厅 南,通州,果园,苏荷时代,44.82,南,1室0厅1卫,3400
整租·苏荷时代 2室1厅 南,通州,果园,苏荷时代,93.75,南,2室1厅1卫,5200
整租·新城阳光 1室1厅 南,通州,梨园,新城阳光,43.45,南,1室1厅1卫,3600
整租·新通国际花园 2室1厅 南/北,通州,梨园,新通国际花园,89.75,南 北,2室1厅1卫,5200
整租·天桥湾 5室1厅 西,通州,万达,天桥湾,172.00,西,5室1厅2卫,7200
整租·万方家园 2室1厅 南,通州,万达,万方家园,77.00,南,2室1厅1卫,6500
整租·安贞里 1室1厅 南,朝阳,安贞,安贞里,58.00,南,1室1厅1卫,6700
整租·新中关 1室0厅 西北,海淀,苏州桥,新中关,72.56,西北,1室0厅1卫,8800
整租·丝竹园小区 2室1厅 南/北,朝阳,健翔桥,丝竹园小区,57.77,南 北,2室1厅1卫,7100
整租·广安康润家园东区 2室1厅 东南,丰台,科技园区,广安康润家园东区,76.00,东南,2室1厅1卫,5200
整租·三空间 2室1厅 南/北,朝阳,亚运村小营,三空间,120.00,南 北,2室1厅2卫,13000
整租·东兴一区 1室1厅 南/北,顺义,顺义城,东兴一区,56.33,南 北,1室1厅1卫,3200
整租·龙华园 2室1厅 南/北,昌平,回龙观,龙华园,78.37,南 北,2室1厅1卫,6200
整租·北街家园六区 1室0厅 西,昌平,沙河,北街家园六区,29.00,西,1室0厅1卫,2600
整租·保利首开熙悦春天 2室1厅 南,大兴,天宫院,保利首开熙悦春天,83.00,南,2室1厅1卫,4800
整租·双井北里 2室1厅 东/西,朝阳,双井,双井北里,64.10,东 西,2室1厅1卫,5300
整租·冠芳园 2室1厅 南,昌平,沙河,冠芳园,81.14,南,2室1厅1卫,5500
整租·兴华园 2室1厅 南/北,大兴,枣园,兴华园,74.53,南 北,2室1厅1卫,3800
整租·光明西里 2室1厅 东,东城,广渠门,光明西里,63.50,东,2室1厅1卫,5600
整租·博泰国际 1室1厅 北,朝阳,望京,博泰国际,148.86,北,1室1厅0卫,15500
整租·达富苑 1室1厅 南,通州,果园,达富苑,63.53,南,1室1厅1卫,4200
整租·中铁诺德·逸府 4室2厅 南/北,丰台,科技园区,中铁诺德·逸府,118.00,南 北,4室2厅2卫,10500
整租·榆垡新城嘉园B区 1室1厅 南,大兴,大兴机场空港,榆垡新城嘉园B区,49.00,南,1室1厅1卫,1100
整租·北京人家 4室1厅 南/北,昌平,回龙观,北京人家,132.00,南 北,4室1厅2卫,7800
整租·融景城 2室1厅 南,石景山,八角,融景城,89.70,南,2室1厅1卫,6100
整租·安外花园 1室1厅 南,东城,和平里,安外花园,42.13,南,1室1厅1卫,6200
整租·太华公寓 2室2厅 西,东城,崇文门,太华公寓,102.00,西,2室2厅2卫,11500
整租·龙乡中区 2室1厅 南/北,昌平,西三旗,龙乡中区,83.96,南 北,2室1厅1卫,5500
整租·花园北路乙28号院 1室1厅 南,海淀,牡丹园,花园北路乙28号院,43.10,南,1室1厅1卫,7200
整租·建邦枫景 3室1厅 东/西,丰台,青塔,建邦枫景,89.00,东 西,3室1厅1卫,6000
整租·团结湖中路北一条 2室1厅 南/北,朝阳,团结湖,团结湖中路北一条,50.00,南 北,2室1厅1卫,6000
整租·阳光花园 2室1厅 南/北,丰台,角门,阳光花园,89.01,南 北,2室1厅1卫,7600
整租·首经贸中街1号院 2室1厅 西,丰台,玉泉营,首经贸中街1号院,68.00,西,2室1厅1卫,5500
整租·京铁和园 2室1厅 南/北,西城,广安门,京铁和园,70.00,南 北,2室1厅1卫,8500
整租·牛街18 1室1厅 东,西城,牛街,牛街18,43.78,东,1室1厅1卫,6000
整租·萬橡悦府 3室1厅 南/北,昌平,回龙观,萬橡悦府,89.00,南 北,3室1厅1卫,7500
整租·健翔园 3室1厅 南/西,海淀,二里庄,健翔园,116.75,南 西,3室1厅1卫,11000
整租·三环新城7号院 3室1厅 南/北,丰台,玉泉营,三环新城7号院,118.00,南 北,3室1厅2卫,7800
整租·左右坊 1室0厅 东,丰台,马家堡,左右坊,35.00,东,1室0厅1卫,4300
整租·云立方 1室1厅 西南,大兴,天宫院,云立方,48.89,西南,1室1厅1卫,3500
整租·隆远阁 1室1厅 东/北,朝阳,芍药居,隆远阁,63.74,东 北,1室1厅1卫,8500
整租·主场 1室0厅 北,朝阳,亚运村小营,主场,43.39,北,1室0厅1卫,6300
整租·海棠湾一期 1室0厅 西,通州,临河里,海棠湾一期,46.00,西,1室0厅1卫,3700
整租·东华金座 2室1厅 南,西城,牛街,东华金座,75.00,南,2室1厅1卫,7000
整租·北京苏活四区 4室1厅 南/北,顺义,顺义其它,北京苏活四区,133.00,南 北,4室1厅2卫,6600
整租·青春无限 1室1厅 东,西城,牛街,青春无限,53.00,东,1室1厅1卫,5700
整租·横一条 2室1厅 南/西,丰台,宋家庄,横一条,55.80,南 西,2室1厅1卫,4800
整租·西直门内大街 1室1厅 南,西城,官园,西直门内大街,47.00,南,1室1厅1卫,7000
整租·西上园二区 3室1厅 南/西北/北,通州,武夷花园,西上园二区,80.40,南 西北 北,3室1厅1卫,5000
整租·天鹅湾北区 1室1厅 南,朝阳,朝青,天鹅湾北区,38.00,南,1室1厅2卫,8200
整租·民康胡同30号院 4室2厅 南/北,西城,金融街,民康胡同30号院,142.00,南 北,4室2厅1卫,23000
整租·北苑家园清友园 2室1厅 东南,朝阳,北苑,北苑家园清友园,98.00,东南,2室1厅1卫,6300
整租·北京城建海梓府 3室1厅 南/北,大兴,亦庄开发区其它,北京城建海梓府,94.00,南 北,3室1厅1卫,8500
整租·天恒乐活城南区 2室1厅 南/北,房山,阎村,天恒乐活城南区,79.75,南 北,2室1厅1卫,2600
整租·新龙城 2室1厅 南/北,昌平,回龙观,新龙城,100.00,南 北,2室1厅1卫,7700
整租·富力城C区 1室1厅 北,朝阳,双井,富力城C区,65.23,北,1室1厅1卫,10000
整租·新源街 1室1厅 东南,朝阳,亮马桥,新源街,36.59,东南,1室1厅1卫,6500
整租·新源里东 2室1厅 南,朝阳,亮马桥,新源里东,60.00,南,2室1厅1卫,7000
整租·翠成馨园E区 2室1厅 东北,朝阳,垡头,翠成馨园E区,71.83,东北,2室1厅1卫,5100
整租·荔景园 1室0厅 南,通州,武夷花园,荔景园,48.00,南,1室0厅1卫,3200
整租·华樾北京 3室1厅 南/北,朝阳,中央别墅区,华樾北京,89.00,南 北,3室1厅1卫,12000
整租·富力又一城B区 2室1厅 西北,朝阳,豆各庄,富力又一城B区,79.52,西北,2室1厅1卫,7500
整租·京贸国际城 2室1厅 南/北,通州,武夷花园,京贸国际城,84.04,南 北,2室1厅1卫,4600
整租·融泽嘉园东一路8号院 2室1厅 南,昌平,回龙观,融泽嘉园东一路8号院,87.51,南,2室1厅1卫,7600
整租·万年花城二期 1室0厅 西,丰台,玉泉营,万年花城二期,52.00,西,1室0厅1卫,5000
整租·新景家园西区 1室1厅 南,东城,崇文门,新景家园西区,22.06,南,1室1厅0卫,2000
整租·逸秀名园 1室0厅 北,通州,万达,逸秀名园,34.00,北,1室0厅1卫,3600
整租·东卫城 5室0厅 西北,朝阳,管庄,东卫城,136.46,西北,5室0厅2卫,7500
整租·定福庄西街 2室1厅 东南,朝阳,定福庄,定福庄西街,59.37,东南,2室1厅1卫,4880
整租·石佛营西里小区 1室1厅 南/北,朝阳,石佛营,石佛营西里小区,45.00,南 北,1室1厅1卫,4900
整租·酒仙桥十一街坊 2室1厅 南/北,朝阳,朝阳公园,酒仙桥十一街坊,60.00,南 北,2室1厅1卫,6800
整租·棕榈泉国际公寓 2室2厅 西南,朝阳,朝阳公园,棕榈泉国际公寓,138.00,西南,2室2厅2卫,22000
整租·慈云寺 2室1厅 东南,朝阳,红庙,慈云寺,70.81,东南,2室1厅1卫,7500
整租·慈云寺 2室1厅 西南,朝阳,红庙,慈云寺,75.43,西南,2室1厅1卫,6200
整租·风雅园三区 2室1厅 南/北,昌平,回龙观,风雅园三区,115.28,南 北,2室1厅2卫,6000
整租·芳源里 2室1厅 南/北,大兴,旧宫,芳源里,85.77,南 北,2室1厅1卫,4600
整租·宣颐家园 2室1厅 西,大兴,旧宫,宣颐家园,34.59,西,2室1厅1卫,3600
整租·瑞海家园二区 2室1厅 南/北,大兴,西红门,瑞海家园二区,109.43,南 北,2室1厅1卫,5800
整租·西宏苑 1室1厅 南,丰台,西红门,西宏苑,67.00,南,1室1厅1卫,3600
整租·二里庄小区 1室1厅 南,海淀,二里庄,二里庄小区,44.10,南,1室1厅1卫,6600
整租·紫金庄园 2室1厅 东,海淀,苏州桥,紫金庄园,66.91,东,2室1厅1卫,8000
整租·天恒花园 3室1厅 南/北,顺义,中央别墅区,天恒花园,129.28,南 北,3室1厅2卫,7200
整租·镜春园 3室2厅 南/北,怀柔,怀柔,镜春园,131.31,南 北,3室2厅2卫,6000
整租·珠江逸景 2室1厅 南,通州,马驹桥,珠江逸景,98.00,南,2室1厅2卫,4400
整租·新华街一里 1室1厅 南,丰台,看丹桥,新华街一里,44.60,南,1室1厅1卫,3800
整租·新华街三里 2室2厅 南/北,丰台,看丹桥,新华街三里,100.04,南 北,2室2厅1卫,6000
整租·名佳花园三区 2室2厅 南/北,昌平,北七家,名佳花园三区,90.87,南 北,2室2厅2卫,4300
整租·北街家园八区 1室0厅 东,昌平,沙河,北街家园八区,33.00,东,1室0厅1卫,3200
整租·中海丽春湖墅 1室1厅 南,昌平,沙河,中海丽春湖墅,67.55,南,1室1厅1卫,4600
整租·中和家园 4室2厅 东/西,朝阳,南沙滩,中和家园,133.60,东 西,4室2厅1卫,10000
整租·小关北里 2室1厅 南/北,朝阳,惠新西街,小关北里,57.00,南 北,2室1厅1卫,6200
整租·裕瑞轩 3室1厅 东/西,朝阳,奥林匹克公园,裕瑞轩,115.00,东 西,3室1厅1卫,9600
整租·花虎沟9号院 2室1厅 南/北,朝阳,奥林匹克公园,花虎沟9号院,87.04,南 北,2室1厅1卫,6000
整租·中东路121号院一区 2室1厅 南/北,昌平,奥林匹克公园,中东路121号院一区,94.00,南 北,2室1厅2卫,6300
整租·关东店北街 2室1厅 南,朝阳,东大桥,关东店北街,61.07,南,2室1厅1卫,5300
整租·东方雅苑 2室1厅 南/北,朝阳,大望路,东方雅苑,95.00,南 北,2室1厅1卫,9600
整租·左安浦园 1室1厅 北,东城,左安门,左安浦园,37.40,北,1室1厅1卫,4800
整租·中海城圣朝菲 3室1厅 南/北,朝阳,成寿寺,中海城圣朝菲,98.55,南 北,3室1厅1卫,8500
整租·四平园 1室1厅 南,西城,陶然亭,四平园,37.64,南,1室1厅1卫,4800
整租·大兴胡同 1室0厅 东,东城,交道口,大兴胡同,20.00,东,1室0厅1卫,3500
整租·北广家园 1室1厅 西,西城,六铺炕,北广家园,38.71,西,1室1厅1卫,5500
整租·长丰园三区 3室1厅 南/北,大兴,科技园区,长丰园三区,110.09,南 北,3室1厅1卫,5000
整租·长丰园一区 2室1厅 南/北,大兴,科技园区,长丰园一区,73.95,南 北,2室1厅1卫,3500
整租·石榴庄西街 1室1厅 西南,丰台,赵公口,石榴庄西街,55.00,西南,1室1厅1卫,4500
整租·益丰苑 2室1厅 南/北,丰台,丽泽,益丰苑,94.77,南 北,2室1厅1卫,8500
整租·鑫兆雅园北区 1室0厅 东,丰台,刘家窑,鑫兆雅园北区,30.23,东,1室0厅1卫,4700
整租·方安苑 2室1厅 东南,丰台,宋家庄,方安苑,89.97,东南,2室1厅1卫,7000
整租·玉芳园 1室1厅 南/北,丰台,草桥,玉芳园,52.02,南 北,1室1厅1卫,4800
整租·草桥欣园三区 3室1厅 南/北,丰台,草桥,草桥欣园三区,110.00,南 北,3室1厅1卫,7500
整租·景王坟 1室1厅 西北,海淀,甘家口,景王坟,44.80,西北,1室1厅1卫,5800
整租·三里河路5号院 1室1厅 东/南,海淀,甘家口,三里河路5号院,44.41,东 南,1室1厅1卫,6200
整租·双榆树东里 2室1厅 南,海淀,双榆树,双榆树东里,53.90,南,2室1厅1卫,7800
整租·双榆树西里 2室1厅 南/北,海淀,双榆树,双榆树西里,61.29,南 北,2室1厅1卫,7500
整租·五福玲珑居南区 1室1厅 南,海淀,四季青,五福玲珑居南区,57.00,南,1室1厅1卫,6600
整租·江山赋 1房间 西,顺义,后沙峪,江山赋,50.00,西,1房间1卫,3200
整租·绿地中央广场 3室1厅 西,通州,北关,绿地中央广场,86.00,西,3室1厅2卫,6500
整租·华威西里 2室1厅 西南,朝阳,潘家园,华威西里,66.68,西南,2室1厅1卫,6800
整租·福苑小区 1室1厅 南,大兴,大兴其它,福苑小区,51.00,南,1室1厅1卫,3000
整租·中海首钢长安云锦 2室1厅 东/西,石景山,石景山其它,中海首钢长安云锦,75.00,东 西,2室1厅1卫,6200
整租·泰禾一号街区 2房间 北,通州,通州其它,泰禾一号街区,47.42,北,2房间2卫,4200
整租·玉林里小区 2室1厅 南,丰台,右安门外,玉林里小区,81.76,南,2室1厅1卫,7000
整租·玉林里小区 3室1厅 东/北,丰台,右安门外,玉林里小区,103.00,东 北,3室1厅1卫,8200
整租·玉林里小区 1室1厅 东,丰台,右安门外,玉林里小区,46.84,东,1室1厅1卫,4900
整租·北苑家园莲葩园 2室1厅 东南,朝阳,北苑,北苑家园莲葩园,112.00,东南,2室1厅1卫,7000
整租·华贸城 1室1厅 东,朝阳,北苑,华贸城,52.33,东,1室1厅2卫,6800
整租·中关村 2室2厅 西北,海淀,中关村,中关村,86.59,西北,2室2厅1卫,9000
整租·林大北路9号院 2室1厅 南/北,海淀,学院路,林大北路9号院,63.75,南 北,2室1厅1卫,7300
整租·胜利小区 1室1厅 南/北,顺义,顺义城,胜利小区,58.00,南 北,1室1厅1卫,3200
整租·中国铁建兴盛嘉苑 3室1厅 南/北,大兴,瀛海,中国铁建兴盛嘉苑,87.45,南 北,3室1厅1卫,5300
整租·金隅瑞和园 1室1厅 东/北,海淀,玉泉路,金隅瑞和园,46.76,东 北,1室1厅1卫,4600
整租·金地中央世家 1室1厅 南,顺义,后沙峪,金地中央世家,45.00,南,1室1厅2卫,4600
整租·正源尚峰尚水 3房间 西,海淀,海淀北部新区,正源尚峰尚水,60.00,西,3房间2卫,6500
整租·蒲安北里 1室1厅 南,丰台,蒲黄榆,蒲安北里,49.00,南,1室1厅1卫,5000
整租·炫特嘉园一期 1室1厅 东南,朝阳,石佛营,炫特嘉园一期,54.95,东南,1室1厅1卫,6260
整租·安慧里二区 2室1厅 南,朝阳,亚运村,安慧里二区,66.00,南,2室1厅1卫,8000
整租·天通西苑二区 2室1厅 南/北,昌平,天通苑,天通西苑二区,81.97,南 北,2室1厅1卫,5200
整租·动力厂宿舍 2室1厅 南,海淀,安宁庄,动力厂宿舍,62.10,南,2室1厅1卫,5800
整租·百荣嘉园 2室1厅 南,东城,永定门,百荣嘉园,65.00,南,2室1厅1卫,6300
整租·南环里 1室0厅 西,昌平,鼓楼大街,南环里,35.00,西,1室0厅1卫,2500
整租·朗芳园三区 1室1厅 南,通州,通州其它,朗芳园三区,53.00,南,1室1厅1卫,3500
整租·八角南里 3室1厅 南,石景山,八角,八角南里,76.90,南,3室1厅1卫,6300
整租·王府温馨公寓 3室2厅 南/北,昌平,北七家,王府温馨公寓,179.36,南 北,3室2厅2卫,5600
整租·舒至嘉园 2室1厅 北,海淀,西直门,舒至嘉园,77.00,北,2室1厅1卫,9100
整租·烟树园 2室1厅 东,海淀,世纪城,烟树园,74.00,东,2室1厅1卫,9200
整租·新村三里 2室1厅 南/北,丰台,玉泉营,新村三里,54.50,南 北,2室1厅1卫,4800
整租·石景嘉园 2室1厅 东南,石景山,八角,石景嘉园,67.00,东南,2室1厅1卫,4500
整租·双花园西里 3室1厅 南/北,朝阳,双井,双花园西里,106.00,南 北,3室1厅1卫,9500
整租·金融街融汇 1室1厅 东/西,大兴,天宫院,金融街融汇,52.56,东 西,1室1厅1卫,3780
整租·清逸园 2室1厅 南,大兴,旧宫,清逸园,65.00,南,2室1厅1卫,4100
整租·首开熙悦广场 5房间 东南,房山,长阳,首开熙悦广场,82.86,东南,5房间1卫,4500
整租·集贤雅苑北区 1室0厅 南,大兴,旧宫,集贤雅苑北区,41.00,南,1室0厅1卫,3500
整租·华严北里8号院 1室2厅 东南/北,朝阳,健翔桥,华严北里8号院,80.00,东南 北,1室2厅1卫,8000
整租·东亚上北中心 2房间 东,昌平,回龙观,东亚上北中心,57.00,东,2房间1卫,5200
整租·茶贸国际中心 1房间 南/西,西城,马连道,茶贸国际中心,32.85,南 西,1房间1卫,3950
整租·国融国际 1室1厅 西,亦庄开发区,亦庄,国融国际,42.60,西,1室1厅1卫,4200
整租·兴海家园月苑 2室1厅 南/北,大兴,西红门,兴海家园月苑,77.00,南 北,2室1厅1卫,5500
整租·海晟名苑北区 1室0厅 西,东城,工体,海晟名苑北区,47.69,西,1室0厅1卫,8000
整租·钟声胡同 1室1厅 南,西城,西单,钟声胡同,46.80,南,1室1厅1卫,8000
整租·北苑家园清友园 2室1厅 东南,朝阳,北苑,北苑家园清友园,100.74,东南,2室1厅1卫,7200
整租·建国门北大街5号 1室1厅 南,东城,建国门内,建国门北大街5号,66.10,南,1室1厅1卫,8200
整租·观海苑 2室1厅 南,亦庄开发区,亦庄开发区其它,观海苑,90.00,南,2室1厅1卫,6000
整租·李村南里 3室1厅 南/北,东城,永定门,李村南里,73.00,南 北,3室1厅1卫,6600
整租·中建国际港 3室2厅 南/北,大兴,枣园,中建国际港,141.39,南 北,3室2厅2卫,8500
整租·健翔园 3室1厅 南/西,海淀,二里庄,健翔园,116.75,南 西,3室1厅1卫,11000
整租·康营家园四期A区 2室1厅 南/北,朝阳,中央别墅区,康营家园四期A区,112.00,南 北,2室1厅1卫,6000
整租·仓上小区 2室1厅 南/北,顺义,顺义城,仓上小区,75.13,南 北,2室1厅1卫,3300
整租·融泽嘉园中路12号院 2室1厅 南/北,昌平,回龙观,融泽嘉园中路12号院,84.92,南 北,2室1厅1卫,6900
